emp232,wage232,emp236,wage236,emp234,wage234,emp314,wage314,emp228,wage228,emp233,wage233,emp394,wage394,emp231,wage231,emp226,wage226,emp387,wage387,emp056,wage056,unem,cpi,minwage,lemp232,lwage232,gemp232,gwage232,lminwage,gmwage,gmwage_1,gmwage_2,gmwage_3,gmwage_4,gmwage_5,gmwage_6,gmwage_7,gmwage_8,gmwage_9,gmwage_10,gmwage_11,gmwage_12,lemp236,gcpi,lcpi,lwage236,gemp236,gwage236,lemp234,lwage234,gemp234,gwage234,lemp314,lwage314,gemp314,gwage314,t
307.1,5.38,59,5.18,76.6,5.34,92.5,5.58,102.1,6.45,362.4,5.55,92.4,6.88,59.2,6.65,59.9,7.22,11.1,6.95,1037,5.34,6.3,108.8,3.35,5.727173,1.682688,-0.008431,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077538,-0.0045853,4.689511,1.644805,-0.0366096,0.0077521,4.338597,1.675226,-0.016829,-0.0074626,4.527209,1.719189,-0.0128894,0.0017937,471
310.8,5.4,59.7,5.19,77.2,5.39,91.3,5.61,102.4,6.45,360.9,5.59,93.4,6.88,58.9,6.65,59.3,7.25,10.9,6.98,1042.9,5.36,5.7,108.6,3.35,5.73915,1.686399,0.0119762,0.0037106,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.089332,-0.0018401,4.687671,1.646734,0.0117946,0.0019287,4.346399,1.684545,0.0078025,0.0093197,4.514151,1.724551,-0.0130582,0.0053619,472
311,5.36,60.9,5.15,76.2,5.38,90.5,5.58,103.2,6.42,357.3,5.58,94.8,6.88,59.7,6.56,59.4,7.19,10.6,7.1,1049.3,5.37,5.5,108.9,3.35,5.739793,1.678964,0.0006433,-0.007435,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.109233,0.002759,4.69043,1.638997,0.0199013,-0.007737,4.333362,1.682688,-0.0130377,-0.001857,4.50535,1.719189,-0.008801,-0.0053619,473
310.1,5.37,62.6,5.13,76.7,5.35,89,5.59,104.1,6.42,356.6,5.61,96.2,6.89,60,6.57,59.6,7.22,10.9,7.05,1060.4,5.39,5.5,109.5,3.35,5.736895,1.680828,-0.0028982,0.0018638,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.136765,0.0054946,4.695925,1.635106,0.0275321,-0.003891,4.339901,1.677096,0.0065398,-0.0055919,4.488636,1.720979,-0.0167131,0.0017905,474
298.3,5.36,60.7,5.12,74.6,5.34,82.6,5.61,103.4,6.41,332.9,5.59,91.8,6.97,58.1,6.6,56.6,7.17,10.2,6.9,1049.3,5.34,5.5,109.5,3.35,5.6981,1.678964,-0.038795,-0.0018638,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.105944,0,4.695925,1.633154,-0.0308218,-0.0019513,4.31214,1.675226,-0.027761,-0.0018708,4.41401,1.724551,-0.0746269,0.0035714,475
303.6,5.37,60.1,5.19,76.8,5.33,88,5.61,106.3,6.54,350.8,5.61,93.9,6.9,59.4,6.58,58.6,7.34,10.9,6.88,1065.1,5.3,5,109.7,3.35,5.715711,1.680828,0.0176115,0.0018638,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09601,0.0018244,4.697749,1.646734,-0.0099339,0.0135794,4.341205,1.673351,0.0290642,-0.0018746,4.477337,1.724551,0.0633273,0,476
302.8,5.4,60.9,5.18,77.5,5.41,85.6,5.65,106.8,6.57,351.9,5.68,93.6,7.02,58.9,6.68,59.2,7.33,11.2,6.97,1068.5,5.4,5,110.2,3.35,5.713072,1.686399,-0.0026388,0.0055711,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.109233,0.0045476,4.702297,1.644805,0.0132236,-0.0019287,4.350278,1.688249,0.0090733,0.0148979,4.449685,1.731656,-0.0276518,0.0071049,477
301,5.39,61.4,5.15,77.5,5.37,84.8,5.62,107.2,6.61,353.9,5.66,93.3,6.97,58.8,6.6,59.7,7.26,11.3,6.97,1090.1,5.38,5.2,110.3,3.35,5.70711,1.684545,-0.0059619,-0.0018536,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11741,0.0009074,4.703204,1.638997,0.0081763,-0.0058084,4.350278,1.680828,0,-0.0074213,4.440296,1.726332,-0.0093894,-0.005324,478
300.2,5.39,61.7,5.2,75.5,5.4,84.8,5.67,108.1,6.6,347.7,5.59,93.6,6.94,59.2,6.61,60,7.36,11.4,7.02,1137.8,5.41,5.5,110.4,3.35,5.704449,1.684545,-0.0026612,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122284,0.000906,4.70411,1.648659,0.0048742,0.0096619,4.324132,1.686399,-0.0261455,0.0055711,4.440296,1.735189,0,0.0088575,479
301.1,5.42,62,5.2,74.1,5.42,83.6,5.66,108.9,6.66,350,5.64,90.6,6.99,59.5,6.56,59.9,7.39,11.1,7.13,1212.6,5.41,5.5,110.5,3.35,5.707442,1.690096,0.0029931,0.0055504,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127134,0.0009055,4.705016,1.648659,0.0048504,0,4.305416,1.690096,-0.0187168,0.0036968,4.426044,1.733424,-0.0142522,-0.0017653,480
298.7,5.47,61.3,5.21,73.8,5.46,81.7,5.76,109.4,6.68,344.9,5.65,88.4,7.11,58.9,6.65,59.8,7.34,11.2,7.1,1103.3,5.48,6.6,111.2,3.35,5.69944,1.699279,-0.0080023,0.0091828,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11578,0.0063148,4.71133,1.65058,-0.0113544,0.0019212,4.301359,1.697449,-0.0040569,0.0073531,4.403054,1.750937,-0.0229897,0.0175136,481
298.4,5.43,59.9,5.18,73.5,5.48,81.5,5.69,109.7,6.67,351.6,5.66,90.7,7.05,58.3,6.64,59.6,7.34,11.4,7.13,1068.9,5.52,6.3,111.6,3.35,5.698435,1.691939,-0.0010052,-0.0073395,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092677,0.0035906,4.714921,1.644805,-0.0231032,-0.0057747,4.297286,1.701105,-0.0040731,0.0036563,4.400603,1.73871,-0.0024509,-0.0122272,482
298.9,5.44,58.2,5.22,70.9,5.42,81.4,5.74,110.1,6.69,355.3,5.7,93.7,7.08,57.6,6.66,59.8,7.41,11.6,7.08,1077.3,5.48,6,112.1,3.35,5.700109,1.693779,0.0016742,0.00184,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063885,0.0044703,4.719391,1.652497,-0.0287914,0.0076923,4.261271,1.690096,-0.036015,-0.0110093,4.399375,1.747459,-0.0012274,0.0087489,483
302.1,5.48,57.8,5.21,73.3,5.48,82.2,5.83,110,6.71,353.8,5.67,93.7,7.05,56.9,6.82,60,7.44,11.5,7.15,1098.2,5.53,5.2,112.7,3.35,5.710758,1.701105,0.0106492,0.007326,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056989,0.0053382,4.72473,1.65058,-0.0068965,-0.0019176,4.29456,1.701105,0.0332899,0.0110093,4.409155,1.763017,0.0097799,0.0155578,484
303.2,5.44,58.7,5.18,72.7,5.46,83.4,5.7,109.7,6.72,354.6,5.62,94.5,7.15,57.7,6.64,60.3,7.42,11.5,7.19,1093.2,5.57,4.8,113.1,3.35,5.714393,1.693779,0.0036345,-0.007326,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07244,0.0035429,4.728272,1.644805,0.015451,-0.0057747,4.286341,1.697449,-0.0082192,-0.0036563,4.423648,1.740466,0.014493,-0.0225508,485
305.8,5.46,60.6,5.28,73.2,5.48,85.4,5.71,110.4,6.75,357.6,5.67,96.7,7.22,58.3,6.65,60.7,7.52,11.5,7.13,1112.1,5.58,4.8,113.5,3.35,5.722931,1.697449,0.0085387,0.0036697,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.104295,0.0035305,4.731803,1.663926,0.0318551,0.0191211,4.293195,1.701105,0.0068541,0.0036563,4.447346,1.742219,0.0236979,0.0017529,486
302.3,5.43,60.1,5.28,71.9,5.49,82.9,5.7,108.3,6.78,340.7,5.7,95.1,7.14,57.5,6.61,59.3,7.4,11.4,7.23,1110,5.53,4.7,113.8,3.35,5.71142,1.691939,-0.0115113,-0.0055097,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09601,0.0026398,4.734443,1.663926,-0.008285,0,4.275276,1.702928,-0.0179191,0.0018231,4.417635,1.740466,-0.0297112,-0.0017529,487
305,5.44,59.5,5.29,72.5,5.53,87,5.69,110.9,6.85,351.9,5.67,98.6,7.19,57.2,6.55,61.3,7.44,11.7,7.15,1119.6,5.51,4.4,114.4,3.35,5.720312,1.693779,0.0088916,0.00184,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085976,0.0052586,4.739701,1.665818,-0.0100336,0.0018921,4.283587,1.710188,0.0083103,0.0072597,4.465908,1.73871,0.0482731,-0.0017558,488
306.3,5.52,61,5.39,73.2,5.56,85.8,5.79,111.1,6.91,352.9,5.8,100.4,7.2,58.1,6.64,62.1,7.48,11.8,7.17,1118.2,5.67,4.1,115,3.35,5.724565,1.708378,0.0042534,0.0145987,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110874,0.0052309,4.744932,1.684545,0.0248976,0.0187272,4.293195,1.715598,0.0096087,0.0054102,4.452019,1.756132,-0.0138888,0.017422,489
307.6,5.48,60.9,5.33,73.3,5.56,85,5.79,110.7,6.91,356.6,5.74,102.9,7.18,57.8,6.78,62,7.58,11.8,7.16,1138.5,5.63,4.3,115.3,3.35,5.7288,1.701105,0.0042353,-0.0072727,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.109233,0.0026054,4.747538,1.673351,-0.0016403,-0.0111942,4.29456,1.715598,0.0013652,0,4.442651,1.756132,-0.0093679,0,490
308,5.49,61.1,5.37,72.9,5.58,85.3,5.85,110.8,6.95,355.2,5.73,103.2,7.17,58.1,6.8,62.1,7.66,12.3,7.07,1184.9,5.62,4.4,115.4,3.35,5.7301,1.702928,0.0012994,0.0018231,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112512,0.0008669,4.748405,1.680828,0.0032783,0.0074767,4.289089,1.719189,-0.0054717,0.0035907,4.446175,1.766442,0.0035233,0.0103095,491
306.4,5.53,61.4,5.39,72.1,5.59,85,5.85,110.5,6.96,347.8,5.73,99.3,7.32,57.8,6.82,61.8,7.63,12.2,7.19,1249.9,5.61,4.7,115.4,3.35,5.724891,1.710188,-0.0052085,0.0072597,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11741,0,4.748405,1.684545,0.0048981,0.0037175,4.278054,1.720979,-0.0110345,0.0017905,4.442651,1.766442,-0.0035233,0,492
303.4,5.55,61.6,5.47,71.5,5.63,85.1,5.85,109.8,7.05,344.9,5.75,98,7.36,57.8,6.85,61.9,7.63,12,7.19,1158.7,5.74,5.3,115.7,3.35,5.715052,1.713798,-0.0098391,0.00361,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.120662,0.0025959,4.751,1.699279,0.003252,0.0147332,4.269698,1.728109,-0.0083566,0.0071301,4.443827,1.766442,0.0011759,0,493
304.1,5.53,61.4,5.46,72,5.65,84.9,5.9,109.3,7.05,349.5,5.79,101,7.3,58.1,6.81,61.6,7.61,11.9,7.21,1127,5.7,5.3,116,3.35,5.717357,1.710188,0.0023046,-0.00361,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11741,0.0025897,4.75359,1.697449,-0.003252,-0.0018297,4.276666,1.731656,0.0069685,0.0035461,4.441474,1.774952,-0.0023532,0.0085107,494
303.4,5.54,59.5,5.46,72,5.69,84.3,5.94,109.3,7.03,352.2,5.83,103.9,7.31,58,6.79,61.4,7.67,11.8,7.21,1125.4,5.72,5.1,116.5,3.35,5.715052,1.711995,-0.0023046,0.0018066,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.085976,0.0043011,4.757891,1.697449,-0.0314336,0,4.276666,1.73871,0,0.0070547,4.434382,1.781709,-0.007092,0.0067568,495
302.3,5.52,58,5.43,71,5.68,83.4,5.98,108.6,7.06,351.1,5.83,104.3,7.27,57.4,6.8,60.9,7.74,11.4,7.28,1132.4,5.76,4.3,117.1,3.35,5.71142,1.708378,-0.0036321,-0.0036167,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060443,0.005137,4.763028,1.691939,-0.0255332,-0.0055097,4.26268,1.736951,-0.0139861,-0.0017591,4.423648,1.788421,-0.0107336,0.0067114,496
300.2,5.52,59,5.41,70.9,5.67,83.6,5.94,109.5,7.06,350.1,5.83,103.3,7.3,58,6.76,60.6,7.72,11.3,7.3,1140.9,5.8,4.2,117.5,3.35,5.704449,1.708378,-0.0069709,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077538,0.0034103,4.766438,1.688249,0.0170946,-0.00369,4.261271,1.735189,-0.0014095,-0.0017622,4.426044,1.781709,0.0023952,-0.0067114,497
300.7,5.52,59.9,5.44,71,5.68,84.4,5.95,110,7.02,350.3,5.85,104.1,7.23,58.7,6.78,60.6,7.78,11.4,7.27,1153.9,5.8,4,118,3.35,5.706113,1.708378,0.0016642,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092677,0.0042462,4.770685,1.693779,0.0151391,0.00553,4.26268,1.736951,0.0014095,0.0017622,4.435567,1.783391,0.0095239,0.001682,498
289.9,5.53,58.8,5.47,68.7,5.59,78.7,5.9,107.4,7.03,326.5,5.82,104.1,7.25,56.3,6.82,57.6,7.73,11.3,7.41,1153.3,5.77,3.9,118.5,3.35,5.669536,1.710188,-0.0365772,0.0018101,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074142,0.0042281,4.774913,1.699279,-0.0185347,0.0054995,4.229749,1.720979,-0.0329309,-0.0159719,4.365643,1.774952,-0.0699244,-0.0084388,499
294.1,5.54,58.8,5.51,69.5,5.65,82.6,5.94,109.1,7.07,339.4,5.88,104.4,7.23,57.6,6.75,60.2,7.84,11.6,7.24,1158.8,5.72,4.1,119,3.35,5.68392,1.711995,0.0143838,0.0018066,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074142,0.0042105,4.779123,1.706565,0,0.0072861,4.241327,1.731656,0.0115776,0.0106763,4.41401,1.781709,0.0483665,0.0067568,500
292.8,5.62,58.3,5.63,69.3,5.71,81.3,6.02,109.1,7.17,341.2,5.95,105,7.25,58,6.85,60.8,7.87,12,7.34,1153.4,5.86,3.7,119.8,3.35,5.67949,1.726332,-0.0044303,0.0143371,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.065602,0.0067005,4.785824,1.728109,-0.0085397,0.0215448,4.238445,1.742219,-0.002882,0.0105634,4.398146,1.795087,-0.0158634,0.013378,501
289.5,5.58,58.3,5.55,69.4,5.79,80.9,6.07,109.7,7.18,344.4,5.98,105.1,7.3,57.6,6.95,60.6,7.91,11.9,7.44,1167.2,5.88,3.8,120.2,3.35,5.668155,1.719189,-0.0113344,-0.0071428,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.065602,0.0033331,4.789157,1.713798,0,-0.0143116,4.239887,1.756132,0.001442,0.0139133,4.393214,1.803359,-0.0049324,0.0082715,502
288.8,5.65,58.8,5.61,69.2,5.79,80.7,6.17,108.7,7.2,345.2,5.98,104.5,7.35,57.5,7.02,60.7,7.97,12.2,7.37,1215.9,5.87,4.3,120.3,3.35,5.665734,1.731656,-0.0024209,0.0124668,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074142,0.0008316,4.789989,1.724551,0.0085397,0.0107528,4.237001,1.756132,-0.0028858,0,4.390738,1.819699,-0.0024753,0.0163401,503
287,5.66,59.4,5.61,68,5.72,79.9,6.14,108.1,7.24,341.3,6.04,101.5,7.45,57.7,7.02,61.2,8.02,12.1,7.34,1289,5.88,4.3,120.5,3.35,5.659482,1.733424,-0.0062523,0.0017682,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084294,0.0016613,4.79165,1.724551,0.0101523,0,4.219508,1.743969,-0.0174932,-0.0121635,4.380776,1.814825,-0.0099626,-0.0048741,504
285.1,5.74,58.6,5.68,67.5,5.87,78.9,6.21,108.5,7.3,342.7,6.05,100,7.56,57.3,7.08,61.4,8.07,11.9,7.48,1198.9,5.99,5,121.1,3.35,5.65284,1.747459,-0.0066419,0.0140353,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.070735,0.0049667,4.796617,1.736951,-0.0135598,0.0124005,4.212128,1.769855,-0.00738,0.0258859,4.368181,1.826161,-0.0125947,0.0113362,505
285.7,5.72,59.1,5.62,67.5,5.88,78.4,6.21,108.1,7.31,348.7,6.06,102.3,7.56,56.7,7.06,61.7,8.04,11.7,7.41,1154,5.92,4.9,121.6,3.35,5.654943,1.743969,0.0021024,-0.0034904,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.079231,0.0041203,4.800737,1.726332,0.0084963,-0.0106196,4.212128,1.771557,0,0.0017021,4.361824,1.826161,-0.0063572,0,506
285.5,5.75,58.2,5.66,67.9,5.94,77.9,6.25,108.2,7.31,350.8,6.09,104,7.56,56.6,7.09,61.5,8.06,11.7,7.43,1161.2,5.92,4.6,122.3,3.35,5.654242,1.7492,-0.0007005,0.0052311,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063885,0.0057402,4.806477,1.733424,-0.0153456,0.0070922,4.218036,1.781709,0.0059085,0.0101525,4.355426,1.832582,-0.0063982,0.0064206,507
286,5.73,58.2,5.64,67.8,5.91,77.9,6.26,107.2,7.34,348.7,6.04,105,7.53,55.7,7.06,61.6,8.08,11.6,7.46,1162.8,5.99,4.4,123.1,3.35,5.655992,1.745715,0.00175,-0.0034844,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063885,0.0065198,4.812997,1.729884,0,-0.0035398,4.216562,1.776646,-0.0014739,-0.0050634,4.355426,1.83418,0,0.0015987,508
286.8,5.75,58.7,5.62,67.3,5.95,77.8,6.27,107.5,7.34,346.4,6.03,104.5,7.59,56.2,7.06,61.6,8.09,11.4,7.46,1170.9,5.98,3.7,123.8,3.35,5.658785,1.7492,0.0027928,0.0034844,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07244,0.0056705,4.818667,1.726332,0.0085545,-0.0035524,4.20916,1.783391,-0.0074019,0.0067455,4.354141,1.835776,-0.0012846,0.0015961,509
289.2,5.75,59.7,5.66,67.1,5.9,79.1,6.26,106.7,7.37,347.9,6.08,106.1,7.59,55.7,7.07,62.3,8.15,10.9,7.46,1186.4,5.99,3.5,124.1,3.35,5.667119,1.7492,0.0083337,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.089332,0.0024204,4.821088,1.733424,0.0168924,0.0070922,4.206184,1.774952,-0.0029764,-0.0084388,4.370713,1.83418,0.0165715,-0.0015961,510
282.3,5.74,58.4,5.67,64.3,5.92,73.8,6.21,104.3,7.36,328.5,6.05,104.1,7.56,52.8,7.14,60,8.05,11,7.46,1181.4,5.97,3.7,124.4,3.35,5.64297,1.747459,-0.0241485,-0.0017407,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067316,0.0024142,4.823502,1.735189,-0.022016,0.0017653,4.16356,1.778336,-0.042624,0.003384,4.301359,1.826161,-0.0693541,-0.0080193,511
289,5.77,58,5.69,66.5,5.9,78,6.24,105.5,7.41,342.6,6.08,106,7.57,53.5,7.07,61.6,8.09,11.5,7.33,1196.5,5.95,3.5,124.6,3.35,5.666427,1.752672,0.0234566,0.0052129,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060443,0.0016065,4.825109,1.73871,-0.0068731,0.0035212,4.197202,1.774952,0.0336418,-0.003384,4.356709,1.83098,0.0553503,0.0048193,512
288.9,5.82,58.6,5.74,66.1,6.01,77.1,6.32,104.8,7.46,341,6.14,105.7,7.67,53.4,7.14,61.9,8.23,11.5,7.44,1185.5,6.09,3.6,125,3.35,5.66608,1.7613,-0.0003462,0.0086282,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.070735,0.0032053,4.828314,1.747459,0.0102916,0.0087489,4.191169,1.793425,-0.0060329,0.0184724,4.345103,1.843719,-0.0116057,0.0127391,513
289.3,5.81,59.9,5.74,65.7,5.99,76.8,6.34,105,7.46,338.2,6.12,106.1,7.64,53.1,7.23,62.4,8.25,11.5,7.46,1196.6,6.11,3.6,125.6,3.35,5.667464,1.759581,0.0013838,-0.0017197,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092677,0.0047884,4.833102,1.747459,0.0219421,0,4.185099,1.790091,-0.0060701,-0.0033334,4.341205,1.846879,-0.0038986,0.0031595,514
289.2,5.84,59.9,5.81,65.6,5.99,76.2,6.4,104.2,7.49,337.5,6.13,104.8,7.73,53,7.26,62,8.27,11.3,7.57,1252.1,6.11,4,125.9,3.35,5.667119,1.764731,-0.0003457,0.0051502,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092677,0.0023856,4.835488,1.759581,0,0.0121214,4.183576,1.790091,-0.001523,0,4.333362,1.856298,-0.007843,0.0094192,515
287.4,5.85,59.8,5.8,64.2,5.95,75.8,6.41,103.9,7.53,335.4,6.17,101.3,7.83,53.2,7.18,61.8,8.36,11,7.71,1313.8,6.12,4.1,126.1,3.35,5.660875,1.766442,-0.0062437,0.0017109,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.091006,0.0015874,4.837075,1.757858,-0.0016708,-0.0017227,4.162003,1.783391,-0.0215726,-0.0067002,4.328098,1.857859,-0.0052633,0.0015613,516
285,5.95,59.2,5.92,63.7,6.13,75.1,6.53,103.4,7.58,332.2,6.14,101.5,7.91,52.6,7.3,61.8,8.36,10.9,7.74,1216.7,6.16,5.2,127.4,3.35,5.652489,1.783391,-0.0083857,0.0169495,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.080922,0.0102563,4.847332,1.778336,-0.0100842,0.0204785,4.154184,1.813195,-0.0078187,0.0298035,4.31882,1.876407,-0.0092778,0.0185478,517
282.7,5.95,58.7,5.81,63.6,6.09,75.3,6.51,102.7,7.63,333.8,6.13,103.5,7.88,49.9,7.24,61.9,8.32,11,7.58,1163.7,6.17,5,128,3.35,5.644386,1.783391,-0.0081029,0,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07244,0.0046988,4.85203,1.759581,-0.008482,-0.0187558,4.152614,1.806648,-0.0015707,-0.0065466,4.32148,1.87334,0.0026598,-0.0030675,518
277.7,5.98,57.3,5.82,63.3,6.14,75.3,6.56,101.8,7.61,333.3,6.15,103.6,7.89,50.5,7.35,61.7,8.36,10.9,7.62,1161.2,6.17,4.7,128.7,3.35,5.626542,1.788421,-0.0178447,0.0050293,1.20896,0,0,0,0,0,0,0,0,0,0,0,0,0,4.048301,0.0054536,4.857484,1.7613,-0.0241389,0.0017197,4.147885,1.814825,-0.0047283,0.0081766,4.32148,1.880991,0,0.0076511,519
282,6.1,55.8,5.84,62.3,6.19,75.3,6.62,102.9,7.57,328.7,6.18,103.1,7.86,50.4,7.34,61.9,8.27,10.7,7.67,1170.6,6.22,4.5,128.9,3.8,5.641907,1.808289,0.0153656,0.0198683,1.335001,0.1260408,0,0,0,0,0,0,0,0,0,0,0,0,4.021774,0.0015531,4.859037,1.764731,-0.0265269,0.0034305,4.131961,1.822935,-0.015924,0.0081104,4.32148,1.890095,0,0.0091047,520
278.9,6.07,56.8,5.89,62.1,6.2,75.3,6.6,102.6,7.66,327,6.2,103.9,7.88,50,7.34,62,8.38,10.6,7.74,1166.9,6.23,4.1,129.2,3.8,5.630853,1.803359,-0.011054,-0.0049301,1.335001,0,0.1260408,0,0,0,0,0,0,0,0,0,0,0,4.039536,0.0023246,4.861362,1.773256,0.0177627,0.0085251,4.128746,1.824549,-0.0032153,0.0016142,4.32148,1.88707,0,-0.0030258,521
280.3,6.05,57.2,5.92,61.7,6.2,75.9,6.58,103.3,7.67,327.4,6.24,104.5,7.93,50.3,7.37,62.2,8.42,10.7,7.75,1171.5,6.25,4,129.9,3.8,5.63586,1.800058,0.0050073,-0.0033004,1.335001,0,0,0.1260408,0,0,0,0,0,0,0,0,0,0,4.046554,0.0054035,4.866765,1.778336,0.0070176,0.0050805,4.122284,1.824549,-0.0064621,0,4.329417,1.884035,0.0079365,-0.0030348,522
265.7,6.03,55.1,6.06,59.8,6.16,71.5,6.54,100.5,7.68,312.4,6.25,101.9,7.86,48.5,7.46,61.5,8.37,10.7,7.79,1169.1,6.22,4.3,130.4,3.8,5.582368,1.796747,-0.0534925,-0.0033112,1.335001,0,0,0,0.1260408,0,0,0,0,0,0,0,0,0,4.00915,0.0038414,4.870606,1.80171,-0.0374045,0.0233734,4.091006,1.818077,-0.0312781,-0.0064726,4.269698,1.877937,-0.0597191,-0.0060976,523
269.6,6.08,55.5,5.99,61,6.19,75,6.56,103.6,7.74,329.6,6.3,104,7.98,49.6,7.31,62.3,8.43,11,7.76,1171.9,6.19,4.3,131.6,3.8,5.59694,1.805005,0.0145717,0.0082576,1.335001,0,0,0,0,0.1260408,0,0,0,0,0,0,0,0,4.016383,0.0091605,4.879767,1.790091,0.0072336,-0.0116184,4.110874,1.822935,0.0198679,0.0048584,4.317488,1.880991,0.0477905,0.0030534,524
270.5,6.13,55,6.04,61.5,6.25,74.3,6.68,103.8,7.77,331.2,6.36,105.5,7.99,50.1,7.3,62.6,8.53,11.1,7.69,1156,6.31,4.2,132.7,3.8,5.600272,1.813195,0.0033326,0.00819,1.335001,0,0,0,0,0,0.1260408,0,0,0,0,0,0,0,4.007333,0.0083241,4.888091,1.798404,-0.0090499,0.0083126,4.119037,1.832582,0.0081635,0.0096464,4.308111,1.899118,-0.009377,0.0181273,525
267.9,6.11,54.6,5.99,62.1,6.25,73,6.71,102.9,7.78,329.9,6.35,106.2,7.94,48.7,7.35,62.7,8.56,11.3,7.56,1167.2,6.34,4.2,133.5,3.8,5.590614,1.809927,-0.0096583,-0.003268,1.335001,0,0,0,0,0,0,0.1260408,0,0,0,0,0,0,4.000034,0.0060105,4.894102,1.790091,-0.0072994,-0.0083126,4.128746,1.832582,0.0097089,0,4.29046,1.903599,-0.0176516,0.004481,526
265.8,6.13,54.5,6.02,61.4,6.21,71.5,6.7,101.7,7.75,326.3,6.37,105.1,8.06,48.9,7.35,62.2,8.65,10.7,7.7,1216.1,6.34,5,133.8,3.8,5.582744,1.813195,-0.0078697,0.003268,1.335001,0,0,0,0,0,0,0,0.1260408,0,0,0,0,0,3.998201,0.0022445,4.896346,1.795087,-0.0018332,0.0049958,4.11741,1.826161,-0.0113363,-0.0064206,4.269698,1.902107,-0.020762,-0.0014914,527
264.5,6.11,53.9,6.1,60.1,6.18,69.4,6.76,100.4,7.77,320.8,6.4,101.5,8.13,50,7.4,62.2,8.68,10.8,7.82,1270.2,6.35,5.6,133.8,3.8,5.577841,1.809927,-0.0049028,-0.003268,1.335001,0,0,0,0,0,0,0,0,0.1260408,0,0,0,0,3.98713,0,4.896346,1.808289,-0.0110703,0.0132016,4.09601,1.821318,-0.0214,-0.0048426,4.239887,1.911023,-0.0298109,0.0089154,528
262.7,6.2,53.3,6.1,59.6,6.28,69.2,6.8,100,7.79,317.3,6.41,100.8,8.23,48.9,7.42,61.8,8.65,10.3,7.8,1177.8,6.46,6.4,134.6,3.8,5.571013,1.824549,-0.0068283,0.0146226,1.335001,0,0,0,0,0,0,0,0,0,0.1260408,0,0,0,3.975936,0.0059614,4.902308,1.808289,-0.011194,0,4.087656,1.83737,-0.0083542,0.0160518,4.237001,1.916923,-0.0028858,0.0058998,529
